step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2
578,[ 202.87381   -118.34597      4.4076858],20.0000,6.0000,[273.3624   -72.033516   5.944855],20.0000,0.0000,[62.370308  43.291233   4.0842657],20.0000,6.0000,[87.727295  76.22011    1.2689674],20.0000,4.0000,[242.43861   -99.634415    6.0217085],20.0000,2.0000
579,[ 202.37129 -119.33219    4.58452],20.0000,6.0000,[274.39728   -72.38097     5.6664863],20.0000,6.0000,[61.5804    42.51586    4.2610483],20.0000,6.0000,[87.89932   76.7727     1.2689677],20.0000,4.0000,[243.02126  -99.69597    5.797998],20.0000,2.0000
580,[ 202.05011   -120.39143      4.7613535],20.0000,6.0000,[275.3286   -72.95466    5.760812],20.0000,6.0000,[60.93918   41.613644   4.4378524],20.0000,6.0000,[88.07136   77.32529    1.2689681],20.0000,4.0000,[243.59546  -99.84783    5.557262],20.0000,3.0000
581,[ 201.92026   -121.49066      4.9381866],20.0000,6.0000,[276.2933   -73.46676    5.990525],20.0000,0.0000,[60.466644 40.612713  4.614678],20.0000,6.0000,[88.24339   77.87788    1.2689683],20.0000,4.0000,[ 244.13774   -100.10871      5.4225774],20.0000,3.0000
582,[ 201.98581   -122.59559      5.1150203],20.0000,6.0000,[277.33746   -73.7849      5.7047625],20.0000,6.0000,[60.17755   39.544266   4.7915144],20.0000,6.0000,[88.41543   78.430466   1.2689687],20.0000,4.0000,[ 244.63666   -100.443        5.3379955],20.0000,3.0000
583,[ 202.2447    -123.67175      5.2918544],20.0000,6.0000,[278.28107  -74.33628    5.796109],20.0000,6.0000,[60.080917  38.441624   4.9683533],20.0000,6.0000,[88.58746  78.983055  1.268969],20.0000,4.0000,[ 245.09457   -100.82616      5.2672887],20.0000,3.0000
584,[ 202.68889   -124.68559      5.4686885],20.0000,6.0000,[279.2572    -74.82543     6.0204024],20.0000,0.0000,[60.179764  37.33918    5.1451907],20.0000,6.0000,[88.7595    79.53564    1.2689693],20.0000,4.0000,[ 245.51466  -101.24668     5.193282],20.0000,3.0000
585,[ 203.30447  -125.605484    5.645522],20.0000,6.0000,[280.30777   -75.122086    5.7310114],20.0000,6.0000,[60.471004 36.271313  5.322026],20.0000,6.0000,[88.93153   80.08823    1.2689697],20.0000,4.0000,[ 245.89656  -101.70021     5.111817],20.0000,3.0000
586,[ 204.0723   -126.40273     5.822356],20.0000,6.0000,[281.261     -75.65589     5.8205986],20.0000,0.0000,[60.94556   35.271336   5.4988594],20.0000,6.0000,[89.10357   80.640816   1.2689699],20.0000,4.0000,[ 246.2376  -102.18445    5.02425],20.0000,3.0000
587,[ 204.96838 -127.05249    5.99919],20.0000,6.0000,[282.2536    -76.11133     5.4918237],20.0000,6.0000,[61.588623 34.370434  5.675693],20.0000,6.0000,[89.275604  81.193405   1.2689703],20.0000,4.0000,[ 246.5343    -102.696884     4.9330897],20.0000,3.0000
588,[ 205.9648   -127.53447     6.176024],20.0000,6.0000,[283.0929  -76.81656   5.57618],20.0000,6.0000,[62.380142  33.596706   5.8525267],20.0000,6.0000,[89.44763   81.745995   1.2689705],20.0000,4.0000,[ 246.78337  -103.23414     4.840335],20.0000,3.0000
589,[ 2.0703047e+02 -1.2783366e+02  6.9672450e-02],20.0000,0.0000,[283.964     -77.477394    5.8132443],20.0000,0.0000,[63.295425  32.97428    6.0293603],20.0000,6.0000,[89.61967   82.298584   1.2689707],20.0000,4.0000,[ 246.98215  -103.79208     4.747167],20.0000,4.0000
590,[ 208.1309  -127.92292    5.97914],20.0000,6.0000,[284.9448    -77.95677     5.5356474],20.0000,6.0000,[64.30593  32.52257   6.206194],20.0000,6.0000,[89.7917   82.85117   1.268971],20.0000,4.0000,[ 247.12563   -104.36619      4.7458763],20.0000,5.0000
591,[ 209.15842  -128.29424     5.988676],20.0000,6.0000,[285.7938  -78.64653   5.63026],20.0000,0.0000,[65.380135   32.25567     0.09984269],20.0000,6.0000,[89.96374   83.40376    1.2689712],20.0000,4.0000,[ 247.24493  -104.94126     4.868585],20.0000,6.0000
592,[ 210.18826   -128.65962      6.1707377],20.0000,6.0000,[286.69476   -79.26527     5.3097415],20.0000,6.0000,[66.48454    32.181896    0.27667663],20.0000,6.0000,[90.13577   83.956345   1.2689714],20.0000,4.0000,[ 247.3883    -105.50457      5.1185365],20.0000,6.0000
593,[ 2.1126271e+02 -1.2887248e+02  1.2795874e-01],20.0000,6.0000,[287.40546   -80.102       5.4001412],20.0000,6.0000,[67.5847     32.30355     0.45351052],20.0000,6.0000,[90.30781   84.508934   1.2689717],20.0000,4.0000,[ 247.60594   -106.04098      5.3926005],20.0000,6.0000
594,[ 212.36285   -128.86935      0.3734178],20.0000,0.0000,[288.15506  -80.89884    5.646306],20.0000,0.0000,[68.64631   32.616848   0.6303444],20.0000,6.0000,[90.47984   85.06152    1.2689718],20.0000,4.0000,[ 247.90938  -106.539925    5.66449 ],20.0000,5.0000
595,[ 2.1343526e+02 -1.2861426e+02  4.8539232e-02],20.0000,6.0000,[289.04602  -81.52986    5.374303],20.0000,6.0000,[69.636246  33.112007   0.8071783],20.0000,6.0000,[90.65188  85.61411   1.268972],20.0000,4.0000,[ 248.3044   -106.98295     5.831104],20.0000,5.0000
596,[ 2.1452808e+02 -1.2861397e+02  7.7695146e-02],20.0000,6.0000,[289.77637   -82.34458     5.4709544],20.0000,6.0000,[70.523636  33.773586   0.9840122],20.0000,6.0000,[90.82391   86.1667     1.2689723],20.0000,4.0000,[ 248.76103 -107.36752    5.94509],20.0000,5.0000
597,[ 215.62099    -128.5889        0.26591513],20.0000,6.0000,[290.55685   -83.10878     5.7029386],20.0000,0.0000,[71.28081   34.580956   1.1608461],20.0000,0.0000,[90.99595   86.71929    1.2689725],20.0000,4.0000,[ 249.2591    -107.69577      6.0341387],20.0000,5.0000
598,[ 216.70047    -128.39862       0.50604427],20.0000,0.0000,[291.46918  -83.70807    5.418456],20.0000,6.0000,[71.86779   35.516037   0.7871281],20.0000,6.0000,[91.167984  87.27187    1.2689726],20.0000,4.0000,[ 249.78601   -107.97199      6.1158986],20.0000,5.0000
599,[ 2.1771643e+02 -1.2797998e+02  1.9734396e-01],20.0000,6.0000,[292.2201   -84.50226    5.510265],20.0000,6.0000,[72.67135   36.25628    0.7966646],20.0000,6.0000,[91.34002   87.82446    1.2689729],20.0000,4.0000,[ 250.33472   -108.19849      6.1988196],20.0000,5.0000
600,[ 218.79454    -127.804695      0.24652672],20.0000,6.0000,[293.01974   -85.24572     5.7351747],20.0000,6.0000,[73.47072    37.00131     0.97872597],20.0000,6.0000,[91.512054 88.37705   1.268973],20.0000,4.0000,[ 2.50900589e+02 -1.08375114e+02  2.07588798e-03],20.0000,5.0000
601,[ 219.86589    -127.589134      0.44475272],20.0000,6.0000,[293.93573  -85.84018    5.996722],20.0000,0.0000,[74.155365  37.856308   1.2191324],20.0000,0.0000,[91.68409   88.92964    1.2689731],20.0000,4.0000,[ 2.514796e+02 -1.085005e+02  9.161698e-02],20.0000,5.0000
602,[ 220.8926    -127.20627      0.6896206],20.0000,6.0000,[294.96194   -86.21944     5.7128325],20.0000,6.0000,[74.6435     38.839912    0.91403955],20.0000,6.0000,[91.856125  89.48223    1.2689734],20.0000,4.0000,[ 2.5206746e+02 -1.0857309e+02  1.8309951e-01],20.0000,5.0000
603,[ 221.82524    -126.621544      0.93434227],20.0000,6.0000,[295.87662   -86.81519     5.7909083],20.0000,0.0000,[75.33831   39.682537   0.9676689],20.0000,6.0000,[92.02816   90.03482    1.2689735],20.0000,4.0000,[ 252.65948  -108.59173     0.275512],20.0000,4.0000
604,[ 222.61444   -125.847496     1.1570493],20.0000,6.0000,[296.83325  -87.34098    5.452517],20.0000,6.0000,[75.99867   40.55312    1.1681226],20.0000,0.0000,[92.2002    90.5874     1.2689736],20.0000,4.0000,[ 253.24998    -108.55302       0.27645895],20.0000,4.0000
605,[ 223.22649   -124.924095     1.3534931],20.0000,0.0000,[297.61383  -88.10637    5.530432],20.0000,6.0000,[76.49706    41.52728     0.86361206],20.0000,6.0000,[92.37224   91.13999    1.2689738],20.0000,4.0000,[ 2.5383482e+02 -1.0849401e+02  2.4539730e-01],20.0000,4.0000
606,[ 223.63101    -123.89557       0.98149794],20.0000,0.0000,[298.43265  -88.828896   5.751436],20.0000,0.0000,[77.20978    42.354046    0.93538165],20.0000,6.0000,[92.54427  91.69258   1.268974],20.0000,4.0000,[ 2.5441609e+02 -1.0843268e+02  2.1101110e-01],20.0000,4.0000
607,[ 224.26562   -123.00681      0.4355701],20.0000,6.0000,[299.3706    -89.387276    5.4622955],20.0000,6.0000,[77.87768   43.217773   1.1454486],20.0000,0.0000,[92.71631   92.24517    1.2689741],20.0000,4.0000,[ 2.5499561e+02 -1.0837497e+02  1.8324994e-01],20.0000,4.0000
608,[ 225.2139     -122.45737       0.47198778],20.0000,6.0000,[300.15323   -90.150024    5.5526247],20.0000,6.0000,[78.37975   44.18866    0.8479425],20.0000,6.0000,[92.88834   92.79776    1.2689742],20.0000,4.0000,[ 2.5557430e+02 -1.0832143e+02  1.6307557e-01],20.0000,4.0000
609,[ 226.15378  -121.897766    0.689988],20.0000,6.0000,[300.982   -90.86079   5.77624],20.0000,0.0000,[79.09457   45.01366    0.9275682],20.0000,6.0000,[93.06038   93.35035    1.2689743],20.0000,4.0000,[ 2.5615253e+02 -1.0827106e+02  1.4879984e-01],20.0000,4.0000
610,[ 226.98946   -121.19547      0.9597318],20.0000,6.0000,[301.92935  -91.40321    5.486528],20.0000,6.0000,[79.75946   45.879433   1.1410272],20.0000,0.0000,[93.232414  93.90293    1.2689744],20.0000,4.0000,[ 2.5673050e+02 -1.0822277e+02  1.3858058e-01],20.0000,4.0000
611,[ 227.6617    -120.33365      1.2317332],20.0000,6.0000,[302.72458   -92.152275    5.5759616],20.0000,0.0000,[80.25626    46.852474    0.84568036],20.0000,6.0000,[93.40445   94.45552    1.2689745],20.0000,4.0000,[ 2.5730829e+02 -1.0817574e+02  1.3104463e-01],20.0000,4.0000
612,[ 228.13501   -119.34313      1.4962283],20.0000,0.0000,[303.57706   -92.834915    5.2470193],20.0000,6.0000,[80.96674   47.68135    0.9284304],20.0000,6.0000,[93.576485  95.00811    1.2689747],20.0000,4.0000,[ 2.5788596e+02 -1.0812946e+02  1.2528625e-01],20.0000,4.0000
613,[ 228.36035   -118.265366     1.1867378],20.0000,0.0000,[304.2201   -93.72272    5.331263],20.0000,0.0000,[81.6252    48.551956   1.1436704],20.0000,0.0000,[93.74852   95.5607     1.2689748],20.0000,4.0000,[ 2.5846350e+02 -1.0808360e+02  1.2073349e-01],20.0000,4.0000
614,[ 228.80013    -117.26578       0.67497194],20.0000,0.0000,[304.91928   -94.56485     5.0175853],20.0000,0.0000,[82.113655   49.528934    0.84926754],20.0000,6.0000,[93.920555  96.11329    1.2689749],20.0000,4.0000,[ 2.59040955e+02 -1.08037964e+02  1.17027149e-01],20.0000,4.0000
615,[ 2.29586029e+02 -1.16500854e+02  1.65847689e-01],20.0000,6.0000,[305.39374   -95.559814    4.5662374],20.0000,6.0000,[82.81723   50.363804   0.9336095],20.0000,6.0000,[94.0926   96.66587   1.268975],20.0000,4.0000,[ 2.59618347e+02 -1.07992424e+02  1.13937758e-01],20.0000,4.0000
616,[ 230.62825    -116.1154        0.23666176],20.0000,6.0000,[305.45615  -96.67232    4.671086],20.0000,6.0000,[83.467575  51.240467   1.1499722],20.0000,0.0000,[94.26463  97.21846   1.268975],20.0000,4.0000,[ 2.6019565e+02 -1.0794691e+02  1.1131436e-01],20.0000,4.0000
617,[ 231.6584     -115.73103       0.53421825],20.0000,6.0000,[305.54297  -97.76839    4.994411],20.0000,0.0000,[83.94616   52.22216    0.8560657],20.0000,6.0000,[94.43667   97.77105    1.2689751],20.0000,4.0000,[ 2.6077292e+02 -1.0790138e+02  1.0905392e-01],20.0000,4.0000
618,[ 232.58037  -115.14567     0.852329],20.0000,6.0000,[305.89038  -98.804184   4.768503],20.0000,6.0000,[84.64147  53.064026  0.941317],20.0000,6.0000,[94.6087    98.32364    1.2689753],20.0000,4.0000,[ 2.61350128e+02 -1.07855804e+02  1.07083507e-01],20.0000,4.0000
619,[ 233.33342   -114.35416      1.1398723],20.0000,6.0000,[306.03616   -99.88927     4.8812113],20.0000,0.0000,[85.282684  53.947395   1.1584227],20.0000,0.0000,[94.78074   98.87623    1.2689754],20.0000,4.0000,[ 2.61927307e+02 -1.07810165e+02  1.05349682e-01],20.0000,4.0000
620,[ 233.89116   -113.40919      1.4105995],20.0000,0.0000,[ 306.28116   -100.9548       4.5713453],20.0000,6.0000,[85.75055    54.934155    0.86484337],20.0000,6.0000,[94.952774  99.42881    1.2689755],20.0000,4.0000,[ 2.6250446e+02 -1.0776445e+02  1.0381206e-01],20.0000,4.0000
621,[ 234.2059    -112.35433      1.1049836],20.0000,0.0000,[ 306.24634   -102.05236      4.6659575],20.0000,6.0000,[86.436745  55.78354    0.9506537],20.0000,6.0000,[95.12481   99.9814     1.2689755],20.0000,4.0000,[ 2.6308157e+02 -1.0771865e+02  1.0243939e-01],20.0000,4.0000
622,[ 234.72565   -111.3939       0.5953805],20.0000,0.0000,[ 306.27     -103.14619     4.914973],20.0000,0.0000,[87.06813   56.67396    1.1682574],20.0000,0.0000,[ 95.29685   100.53399     1.2689756],20.0000,4.0000,[ 2.6365863e+02 -1.0767276e+02  1.0120696e-01],20.0000,4.0000
623,[ 2.35570114e+02 -1.10694244e+02  8.66308212e-02],20.0000,6.0000,[ 306.5118   -104.21086     4.644108],20.0000,0.0000,[87.5247     57.66594     0.87492245],20.0000,6.0000,[ 95.46889   101.08658     1.2689757],20.0000,4.0000,[ 2.6423569e+02 -1.0762678e+02  1.0009489e-01],20.0000,4.0000
624,[ 2.3663962e+02 -1.1039290e+02  1.5731220e-01],20.0000,6.0000,[ 306.53015 -105.30621    4.19052],20.0000,6.0000,[88.201195  58.523125   0.9610882],20.0000,6.0000,[ 95.64092   101.63917     1.2689757],20.0000,4.0000,[ 2.6481274e+02 -1.0758071e+02  9.9086970e-02],20.0000,4.0000
625,[ 237.69702  -110.091576    0.45447 ],20.0000,6.0000,[ 306.1442    -106.34344      4.2649937],20.0000,6.0000,[88.82225   59.420784   1.1790215],20.0000,0.0000,[ 95.81296   102.19175     1.2689759],20.0000,4.0000,[ 2.65389740e+02 -1.07534546e+02  9.81698111e-02],20.0000,4.0000
626,[ 238.66269    -109.581535      0.77237546],20.0000,6.0000,[ 305.77826 -107.37856    4.5443 ],20.0000,6.0000,[89.267105   60.418037    0.88585377],20.0000,6.0000,[ 95.98499   102.74434     1.2689759],20.0000,4.0000,[ 2.6596674e+02 -1.0748830e+02  9.7332247e-02],20.0000,4.0000
627,[ 239.47653   -108.85268      1.0598656],20.0000,6.0000,[ 305.6247    -108.45966      4.8501434],20.0000,0.0000,[89.93347    61.28315     0.97224367],20.0000,6.0000,[ 96.15703  103.29693    1.268976],20.0000,4.0000,[ 2.66543701e+02 -1.07441956e+02  9.65648890e-02],20.0000,4.0000
628,[ 240.10797   -107.95528      1.3305868],20.0000,6.0000,[ 305.74557  -109.5449      4.583274],20.0000,0.0000,[90.54383  62.188126  1.190391],20.0000,0.0000,[ 96.32906  103.84952    1.268976],20.0000,4.0000,[ 2.6712067e+02 -1.0739553e+02  9.5859759e-02],20.0000,4.0000
629,[ 240.52332   -106.93319      1.5755417],20.0000,0.0000,[ 305.64813   -110.63296      4.1261377],20.0000,6.0000,[90.976685  63.190628   0.8973339],20.0000,6.0000,[ 96.50111   104.40211     1.2689761],20.0000,4.0000,[ 2.67697632e+02 -1.07349014e+02  9.52100381e-02],20.0000,4.0000
630,[ 240.68626  -105.84085     1.237034],20.0000,0.0000,[ 305.16333   -111.62133      4.1857395],20.0000,6.0000,[91.632614   64.0637      0.98386526],20.0000,6.0000,[ 96.67314   104.95469     1.2689761],20.0000,4.0000,[ 2.6827454e+02 -1.0730242e+02  9.4609886e-02],20.0000,4.0000
631,[ 241.08144   -104.82257      0.7027023],20.0000,0.0000,[ 304.6989    -112.61396      4.4341106],20.0000,6.0000,[92.232     64.975975   1.2021499],20.0000,0.0000,[ 96.84518   105.50728     1.2689762],20.0000,4.0000,[ 2.6885147e+02 -1.0725575e+02  9.4054237e-02],20.0000,4.0000
632,[ 2.41845184e+02 -1.04035385e+02  1.88873023e-01],20.0000,6.0000,[ 304.4208    -113.66973      4.7221518],20.0000,0.0000,[92.652626  65.98366    0.9091647],20.0000,6.0000,[ 97.01721   106.05987     1.2689762],20.0000,4.0000,[ 2.6942838e+02 -1.0720900e+02  9.3538679e-02],20.0000,4.0000
633,[ 242.87785    -103.62398       0.25942782],20.0000,6.0000,[ 304.4005   -114.761536    4.449771],20.0000,6.0000,[93.29789   66.864655   0.9957851],20.0000,6.0000,[ 97.18925   106.61246     1.2689763],20.0000,4.0000,[ 2.7000528e+02 -1.0716218e+02  9.3059368e-02],20.0000,4.0000
634,[ 243.89871   -103.215195     0.5586057],20.0000,6.0000,[ 304.14175   -115.82229      4.5414543],20.0000,0.0000,[93.8861    67.78419    1.2141573],20.0000,0.0000,[ 97.36129   107.16505     1.2689763],20.0000,4.0000,[ 2.7058215e+02 -1.0711528e+02  9.2612930e-02],20.0000,4.0000
635,[ 244.80597    -102.60728       0.87774277],20.0000,6.0000,[ 303.97305  -116.900856    4.210115],20.0000,6.0000,[94.29433   68.79694    0.9212184],20.0000,6.0000,[ 97.533325  107.71763     1.2689764],20.0000,4.0000,[ 2.7115903e+02 -1.0706831e+02  9.2196390e-02],20.0000,4.0000
636,[ 245.53868   -101.79688      1.1655897],20.0000,6.0000,[ 303.52234  -117.89868     4.291557],20.0000,6.0000,[94.92874   69.6858     1.0078949],20.0000,6.0000,[ 97.70536   108.27022     1.2689764],20.0000,4.0000,[ 2.71735901e+02 -1.07021286e+02  9.18071195e-02],20.0000,4.0000
637,[ 246.072     -100.83791      1.4363931],20.0000,6.0000,[ 303.12384  -118.916214    4.521476],20.0000,6.0000,[95.50561   70.612495   1.2263227],20.0000,0.0000,[ 97.877396  108.82281     1.2689766],20.0000,4.0000,[ 2.7231277e+02 -1.0697419e+02  9.1442764e-02],20.0000,4.0000
638,[246.37718   -99.777695    1.6813138],20.0000,0.0000,[ 302.908     -119.98625      4.7893953],20.0000,0.0000,[95.90132   71.630196   0.9334132],20.0000,6.0000,[ 98.04943   109.3754      1.2689766],20.0000,4.0000,[ 2.72889618e+02 -1.06927025e+02  9.11012590e-02],20.0000,4.0000
639,[246.42397   -98.674255    1.3427279],20.0000,0.0000,[ 302.93655  -121.07884     4.509333],20.0000,6.0000,[96.52473   72.52681    1.0201252],20.0000,6.0000,[ 98.221466  109.92798     1.2689766],20.0000,4.0000,[ 2.7346646e+02 -1.0687981e+02  9.0780728e-02],20.0000,4.0000
640,[246.70952    -97.619965     0.80833703],20.0000,0.0000,[ 302.72253   -122.14923      4.5937696],20.0000,0.0000,[97.0901   73.460556  1.238588],20.0000,0.0000,[ 98.39351   110.48057     1.2689767],20.0000,4.0000,[ 2.7404330e+02 -1.0683253e+02  9.0479515e-02],20.0000,4.0000
641,[247.386     -96.75664     0.2944966],20.0000,0.0000,[ 302.59412   -123.23321      4.2581573],20.0000,6.0000,[97.473206   74.48308     0.94569725],20.0000,6.0000,[ 98.565544  111.03316     1.2689767],20.0000,4.0000,[ 2.74620117e+02 -1.06785194e+02  9.01961029e-02],20.0000,4.0000
642,[248.36436   -96.22157     6.0976863],20.0000,6.0000,[ 302.1788    -124.24513      4.3375893],20.0000,6.0000,[98.08547   75.38733    1.0324315],20.0000,6.0000,[ 98.73758   111.58575     1.2689767],20.0000,4.0000,[ 2.7519696e+02 -1.0673781e+02  8.9929149e-02],20.0000,4.0000
643,[249.48735  -96.155624   6.253595],20.0000,6.0000,[ 301.81723  -125.27587     4.562069],20.0000,0.0000,[98.63925   76.328      1.2509166],20.0000,0.0000,[ 98.909615  112.138336    1.2689768],20.0000,4.0000,[ 2.7577377e+02 -1.0669037e+02  8.9677423e-02],20.0000,4.0000
644,[250.58255    -96.048515     0.35839358],20.0000,6.0000,[ 301.65454  -126.35523     4.275451],20.0000,6.0000,[99.00965   77.355194   0.9580376],20.0000,6.0000,[ 99.08165   112.69092     1.2689768],20.0000,4.0000,[ 2.76350586e+02 -1.06642876e+02  8.94398242e-02],20.0000,4.0000
645,[251.59949    -95.65158      0.70249474],20.0000,6.0000,[ 301.24554   -127.36895      4.3667917],20.0000,6.0000,[99.610664  78.26697    1.0447859],20.0000,6.0000,[ 99.25369   113.24351     1.2689768],20.0000,4.0000,[ 2.7692740e+02 -1.0659534e+02  8.9215338e-02],20.0000,4.0000
646,[252.47786   -94.99977     0.9933242],20.0000,6.0000,[ 300.90225  -128.4055      4.592106],20.0000,0.0000,[100.15274    79.21444     1.2632849],20.0000,0.0000,[ 99.42573   113.7961      1.2689769],20.0000,4.0000,[ 2.7750421e+02 -1.0654775e+02  8.9003049e-02],20.0000,4.0000
647,[253.18529   -94.1579      1.2589447],20.0000,6.0000,[ 300.7607    -129.48788      4.3035135],20.0000,6.0000,[100.51036     80.24614      0.97041357],20.0000,6.0000,[ 99.59776   114.34869     1.2689769],20.0000,4.0000,[ 2.7808099e+02 -1.0650013e+02  8.8802122e-02],20.0000,4.0000
648,[253.6855    -93.17228     1.4922192],20.0000,0.0000,[ 300.37085  -130.50858     4.393585],20.0000,6.0000,[101.10001    81.165306    1.0571706],20.0000,6.0000,[ 99.7698    114.901276    1.2689769],20.0000,4.0000,[ 2.7865781e+02 -1.0645245e+02  8.8611789e-02],20.0000,4.0000
649,[253.94394  -92.0977     1.141705],20.0000,0.0000,[ 300.0474   -131.55128     4.616059],20.0000,0.0000,[101.63029    82.11943     1.2756785],20.0000,6.0000,[ 99.94183   115.45386     1.2689769],20.0000,4.0000,[ 2.7923459e+02 -1.0640475e+02  8.8431358e-02],20.0000,4.0000
