step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_red4,health_red4,action_red4,pos_red5,health_red5,action_red5,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2,pos_blue3,health_blue3,action_blue3
238,[202.22997   -32.20725     3.7043893],20.0000,0.0000,[190.02863  -12.252027   3.126565],20.0000,6.0000,[216.2562    -51.550983    3.7626934],20.0000,6.0000,[172.95355    10.296146    2.8292458],20.0000,6.0000,[216.06795   -72.84436     3.6991699],20.0000,0.0000,[ 252.28406  -144.72086     5.287119],20.0000,4.0000,[203.78398  -41.54192    4.231499],20.0000,4.0000,[186.30095     -0.46526596   2.1028824 ],20.0000,3.0000
239,[201.31714   -32.80608     3.4291272],20.0000,6.0000,[188.93617   -12.303638    3.3675025],20.0000,0.0000,[215.41241   -52.247566    3.8595374],20.0000,6.0000,[171.87842   10.518903   2.920488],20.0000,6.0000,[215.1559    -73.44469     3.4383564],20.0000,6.0000,[ 252.59868  -145.20662     5.287119],20.0000,4.0000,[203.48065  -42.036446   4.268342],20.0000,5.0000,[ 1.8589807e+02 -3.0855924e-02  2.0106311e+00],20.0000,3.0000
240,[200.29118   -33.185905    3.5246012],20.0000,6.0000,[187.87674  -12.567191   3.092362],20.0000,6.0000,[214.61719  -52.99641    4.091624],20.0000,6.0000,[170.79718    10.685936    3.1676233],20.0000,0.0000,[214.13445   -73.837074    3.5384703],20.0000,6.0000,[ 252.91328  -145.69238     5.287119],20.0000,4.0000,[203.1891    -42.538647    4.3701515],20.0000,4.0000,[185.53693      0.43882644   1.9183184 ],20.0000,3.0000
241,[199.29344   -33.630398    3.7555258],20.0000,6.0000,[186.7829   -12.586753   3.18788 ],20.0000,0.0000,[213.96693  -53.87335    4.357732],20.0000,0.0000,[169.70659    10.634602    2.8961518],20.0000,6.0000,[213.14359   -74.29682     3.7720418],20.0000,0.0000,[ 253.2279   -146.17815     5.287119],20.0000,4.0000,[202.93414  -43.0622     4.401915],20.0000,5.0000,[185.22061     0.9397981   1.8259779],20.0000,3.0000
242,[198.3898    -34.243015    4.0210204],20.0000,0.0000,[185.69516   -12.6945095   2.868294 ],20.0000,6.0000,[213.52733   -54.87455     4.0764017],20.0000,6.0000,[168.6294     10.826507    2.9929872],20.0000,6.0000,[212.26112   -74.939285    3.4880474],20.0000,6.0000,[ 253.54251  -146.66393     5.287119],20.0000,4.0000,[202.69331  -43.59273    4.496491],20.0000,5.0000,[184.95184   1.4678    1.73363],20.0000,3.0000
243,[197.64351   -35.042274    3.7394311],20.0000,6.0000,[184.61229  -12.513469   2.95926 ],20.0000,0.0000,[212.87833   -55.75221     4.1580324],20.0000,6.0000,[167.5438     10.947605    3.2251098],20.0000,6.0000,[211.25337   -75.36239     3.5799687],20.0000,6.0000,[ 253.85712  -147.14969     5.287119],20.0000,4.0000,[202.48874  -44.14037    4.612805],20.0000,5.0000,[184.7329      2.0183365   1.6412835],20.0000,3.0000
244,[196.74052   -35.65554     3.8207703],20.0000,6.0000,[183.52219   -12.405766    2.6555338],20.0000,6.0000,[212.28397  -56.66805    4.371709],20.0000,0.0000,[166.45448    10.875259    3.4912484],20.0000,0.0000,[210.27599  -75.84909    3.804838],20.0000,0.0000,[ 254.17174  -147.63545     5.287119],20.0000,4.0000,[202.33228   -44.706367    4.7317924],20.0000,5.0000,[184.56564     2.5867171   1.5489415],20.0000,3.0000
245,[195.8763   -36.322742   4.034329],20.0000,0.0000,[182.49092   -12.021044    2.7609582],20.0000,0.0000,[211.86644   -57.678143    4.0754395],20.0000,6.0000,[165.40689   10.561911   3.209934],20.0000,6.0000,[209.40807   -76.511185    3.5157788],20.0000,6.0000,[ 254.48634  -148.12122     5.287119],20.0000,4.0000,[202.23059   -45.287197    4.8454585],20.0000,5.0000,[184.4515      3.1680984   1.4566033],20.0000,3.0000
246,[195.14763   -37.13743     3.7379723],20.0000,6.0000,[181.43869  -11.712487   2.474682],20.0000,6.0000,[211.22523   -58.561577    4.1555586],20.0000,6.0000,[164.31783   10.488128   3.291588],20.0000,0.0000,[208.40898   -76.95328     3.6055443],20.0000,0.0000,[ 254.80096  -148.60698     5.287119],20.0000,4.0000,[202.18677  -45.876976   4.951612],20.0000,5.0000,[184.39148     3.7575269   1.3642676],20.0000,3.0000
247,[194.24991   -37.758472    3.8179622],20.0000,6.0000,[180.49025   -11.152591    2.5894942],20.0000,0.0000,[210.63763   -59.481564    4.3692083],20.0000,0.0000,[163.23773    10.330329    2.9547217],20.0000,6.0000,[207.44894   -77.473976    3.2769947],20.0000,6.0000,[ 255.11557  -149.09274     5.287119],20.0000,4.0000,[202.20128  -46.46915    5.051173],20.0000,5.0000,[184.38603     4.34998     1.2719332],20.0000,4.0000
248,[193.3906   -38.431694   4.031545],20.0000,0.0000,[179.50548  -10.670037   2.309481],20.0000,6.0000,[210.22691  -60.49395    4.073926],20.0000,6.0000,[162.15306   10.468999   3.033492],20.0000,6.0000,[206.38113   -77.72222     3.3615093],20.0000,6.0000,[ 255.43019  -149.57852     5.287119],20.0000,4.0000,[202.27295   -47.05752     5.1462708],20.0000,5.0000,[184.4381      4.939535    1.2713578],20.0000,4.0000
249,[192.6675    -39.250694    3.7362235],20.0000,6.0000,[178.66252    -9.961334    2.4263902],20.0000,0.0000,[209.59088   -61.381233    4.1567097],20.0000,6.0000,[161.06393   10.550472   3.256152],20.0000,6.0000,[205.32977  -78.02254    3.598846],20.0000,0.0000,[ 255.7448   -150.06429     5.287119],20.0000,4.0000,[202.39996   -47.636528    5.2389793],20.0000,5.0000,[184.51028     5.5229483   1.302785 ],20.0000,3.0000
250,[191.7733    -39.87697     3.8189433],20.0000,6.0000,[177.76976   -9.324595   2.14671 ],20.0000,6.0000,[209.0103    -62.305595    4.3719664],20.0000,0.0000,[159.9772     10.445968    3.5187356],20.0000,0.0000,[204.35783  -78.519646   3.321426],20.0000,6.0000,[ 256.05942  -150.55005     5.287119],20.0000,4.0000,[202.58032   -48.201107    5.3307548],20.0000,6.0000,[184.58179     6.1034904   1.2456532],20.0000,4.0000
251,[190.9191   -40.556583   4.034158],20.0000,0.0000,[177.05344    -8.488253    2.2633228],20.0000,0.0000,[208.60832  -63.321217   4.07757 ],20.0000,6.0000,[158.93839   10.10454    3.236317],20.0000,6.0000,[203.29668  -78.78524    3.416104],20.0000,0.0000,[ 256.37402  -151.03581     5.287119],20.0000,4.0000,[202.80962   -48.748253    5.5141478],20.0000,6.0000,[184.68541     6.6793046   1.2397196],20.0000,4.0000
252,[190.20312   -41.38148     3.7397423],20.0000,6.0000,[176.2762     -7.7147665   1.9831065],20.0000,6.0000,[207.9797    -64.21389     4.1619205],20.0000,0.0000,[157.85162    10.002292    3.3174927],20.0000,0.0000,[202.26117  -79.13504    3.095657],20.0000,6.0000,[ 256.68863  -151.52158     5.287119],20.0000,4.0000,[203.11958  -49.260178   5.725751],20.0000,6.0000,[184.80148    7.251393   1.253184],20.0000,3.0000
253,[189.3141    -42.01525     3.8240573],20.0000,0.0000,[175.7058     -6.772853    2.0994112],20.0000,0.0000,[207.42296   -65.15293     3.8277373],20.0000,6.0000,[156.77596     9.816702    2.9804523],20.0000,0.0000,[201.16539   -79.201866    3.1861017],20.0000,6.0000,[ 257.00323  -152.00735     5.287119],20.0000,4.0000,[203.51913  -49.71326    5.933383],20.0000,5.0000,[184.91782     7.822368    1.1793474],20.0000,4.0000
254,[188.4775    -42.71657     3.4898472],20.0000,6.0000,[175.06523    -5.8828883   1.818992 ],20.0000,6.0000,[206.63266   -65.91072     3.9084706],20.0000,0.0000,[155.68523     9.909897    2.5086205],20.0000,0.0000,[200.07819   -79.32376     3.4323204],20.0000,0.0000,[ 257.31787  -152.49312     5.287119],20.0000,4.0000,[204.00053   -50.082363    6.0347934],20.0000,5.0000,[185.06873     8.386189    1.1621684],20.0000,4.0000
255,[187.48065   -43.16944     3.5705643],20.0000,0.0000,[174.65636    -4.8604455   1.93523  ],20.0000,0.0000,[205.89531   -66.71863     3.5876722],20.0000,6.0000,[154.68817    10.396178    2.0258043],20.0000,6.0000,[199.03891   -79.658264    3.1603467],20.0000,6.0000,[ 257.63248  -152.97888     5.287119],20.0000,4.0000,[204.52148  -50.38253    6.096934],20.0000,5.0000,[185.23405     8.945272    1.1680324],20.0000,4.0000
256,[186.51714   -43.68716     3.2497272],20.0000,6.0000,[174.16983    -3.877762    1.6548012],20.0000,6.0000,[204.96617   -67.305824    3.6817846],20.0000,0.0000,[153.97676   11.263313   2.155988],20.0000,0.0000,[197.94896  -79.75409    3.257009],20.0000,0.0000,[ 257.94708  -153.46465     5.287119],20.0000,4.0000,[205.06361  -50.630886   6.158148],20.0000,5.0000,[185.40414     9.501896    1.1812515],20.0000,3.0000
257,[185.44586   -43.93304     3.3438103],20.0000,0.0000,[173.93356    -2.8022413   1.7710496],20.0000,0.0000,[204.08072   -67.95173     3.3846018],20.0000,0.0000,[153.24187    12.085796    1.9700059],20.0000,0.0000,[196.87143   -79.938065    2.9384491],20.0000,6.0000,[ 258.2617   -153.95041     5.287119],20.0000,4.0000,[205.62144  -50.833538   6.23058 ],20.0000,5.0000,[185.5721     10.058565    1.1032114],20.0000,4.0000
258,[184.39633   -44.24879     3.0465934],20.0000,0.0000,[173.61418    -1.7532558   1.4906387],20.0000,6.0000,[203.06044   -68.37252     2.9437163],20.0000,6.0000,[152.65466    13.022783    1.5900356],20.0000,6.0000,[195.77835   -79.834236    3.0299923],20.0000,0.0000,[ 258.57632  -154.43617     5.287119],20.0000,4.0000,[ 2.0619278e+02 -5.0989601e+01  3.0407818e-02],20.0000,5.0000,[185.7734    10.60526    1.081529],20.0000,4.0000
259,[183.29425   -44.30743     2.6056893],20.0000,6.0000,[173.55685     -0.65358114   1.6068972 ],20.0000,0.0000,[201.94565   -68.38007     3.0562744],20.0000,0.0000,[152.41557    14.109939    1.7237037],20.0000,0.0000,[194.6833    -79.80432     2.7268898],20.0000,6.0000,[ 258.89093  -154.92195     5.287119],20.0000,4.0000,[ 2.0677504e+02 -5.1096100e+01  1.2002231e-01],20.0000,5.0000,[185.98883    11.146234    1.0830982],20.0000,3.0000
260,[182.24004   -43.944862    2.7182379],20.0000,0.0000,[173.4132       0.43349478   1.326493  ],20.0000,6.0000,[200.84534   -68.435875    2.8342922],20.0000,6.0000,[152.11032    15.167335    1.5018023],20.0000,0.0000,[193.62715   -79.4943      2.8326485],20.0000,0.0000,[ 259.20554  -155.40771     5.287119],20.0000,4.0000,[207.36452    -51.15032      0.21274088],20.0000,5.0000,[186.20671   11.685784   1.001121],20.0000,4.0000
261,[181.18349   -43.632607    2.4962516],20.0000,0.0000,[173.53632     1.5277566   1.4427537],20.0000,0.0000,[199.75597   -68.25996     2.9889965],20.0000,0.0000,[152.01193    16.26829     1.1009799],20.0000,6.0000,[192.5555   -79.26196    2.546611],20.0000,6.0000,[ 259.52014  -155.89348     5.287119],20.0000,4.0000,[207.95667    -51.15054      0.30640137],20.0000,5.0000,[186.45894    12.211515    0.9791067],20.0000,4.0000
262,[180.20338  -43.11961    2.100404],20.0000,6.0000,[173.57222     2.6236968   1.1623498],20.0000,6.0000,[198.66101 -68.19861   2.73189],20.0000,6.0000,[152.30806    17.342134    1.2284932],20.0000,0.0000,[191.56927   -78.77167     2.6615098],20.0000,0.0000,[ 259.83475  -156.37924     5.287119],20.0000,4.0000,[208.54646    -51.096115     0.39997247],20.0000,4.0000,[186.72548   12.729691   0.981807],20.0000,3.0000
263,[179.45863   -42.29075     2.2328238],20.0000,0.0000,[173.87251     3.6831286   1.2786101],20.0000,0.0000,[197.6038   -67.89273    2.854854],20.0000,0.0000,[152.53888    18.418667    1.0079051],20.0000,6.0000,[190.55235  -78.3612     2.381519],20.0000,6.0000,[ 260.14938  -156.865       5.287119],20.0000,4.0000,[209.12764    -50.98456      0.40136918],20.0000,4.0000,[186.99448     13.246007     0.90127695],20.0000,4.0000
264,[178.67435  -41.518085   2.015582],20.0000,0.0000,[174.08702     4.758471    0.9982056],20.0000,6.0000,[196.52858   -67.67979     2.5741162],20.0000,0.0000,[152.98772    19.426142    1.1598502],20.0000,0.0000,[189.6606    -77.71498     2.4984221],20.0000,0.0000,[ 260.464    -157.35078     5.287119],20.0000,4.0000,[209.70067    -50.853344     0.37039623],20.0000,4.0000,[187.29625    13.745242    0.8804903],20.0000,4.0000
265,[178.04681   -40.60799     1.6177652],20.0000,6.0000,[174.5564      5.7545924   1.1144656],20.0000,0.0000,[195.52223   -67.22783     2.1378922],20.0000,0.0000,[153.32828     20.468426     0.89938897],20.0000,6.0000,[188.72433  -77.144135   2.218725],20.0000,6.0000,[ 260.7786   -157.83655     5.287119],20.0000,4.0000,[210.2698    -50.720184    0.3359581],20.0000,4.0000,[187.61143    14.235551    0.8842545],20.0000,4.0000
266,[177.77402   -39.528053    1.7464559],20.0000,0.0000,[174.94374      6.780429     0.83406085],20.0000,6.0000,[194.73242   -66.436714    1.6987432],20.0000,6.0000,[153.89757    21.410252    1.0207664],20.0000,0.0000,[187.94968  -76.361496   2.335327],20.0000,0.0000,[ 261.0932   -158.32231     5.287119],20.0000,4.0000,[210.83766    -50.590816     0.30811986],20.0000,4.0000,[187.931      14.721922    0.8962962],20.0000,3.0000
267,[177.44197   -38.478374    1.5259957],20.0000,6.0000,[175.56958     7.686461    0.9503207],20.0000,0.0000,[194.32912   -65.38805     1.8736095],20.0000,0.0000,[154.38292     22.393059     0.73926103],20.0000,6.0000,[187.11882   -75.645935    2.0551028],20.0000,6.0000,[ 261.4078   -158.80807     5.287119],20.0000,4.0000,[211.4052     -50.465706     0.28788263],20.0000,4.0000,[188.24887    15.208774    0.8176498],20.0000,4.0000
268,[177.33328   -37.380856    1.6777377],20.0000,0.0000,[176.11934      8.635214     0.66991603],20.0000,6.0000,[193.85973   -64.39111     1.7113943],20.0000,0.0000,[155.09372     23.233591     0.85343546],20.0000,0.0000,[186.48215  -74.74749    2.171405],20.0000,0.0000,[ 261.72244  -159.29384     5.287119],20.0000,4.0000,[211.97269   -50.343807    0.2735634],20.0000,4.0000,[188.59608     15.676563     0.79569626],20.0000,4.0000
269,[177.11334   -36.30664     1.4170177],20.0000,6.0000,[176.88483     9.4268      0.7861759],20.0000,0.0000,[193.54167   -63.333694    1.3340613],20.0000,0.0000,[155.73375     24.123774     0.57059705],20.0000,6.0000,[185.77922  -73.90591    1.890985],20.0000,0.0000,[ 262.03705  -159.7796      5.287119],20.0000,4.0000,[212.54018   -50.22401     0.2633158],20.0000,4.0000,[188.9553      16.13484      0.79714024],20.0000,4.0000
270,[177.14206   -35.206505    1.5382696],20.0000,0.0000,[177.58223    10.272963    0.5057712],20.0000,6.0000,[193.5747    -62.21879     0.9108872],20.0000,6.0000,[156.5742    24.835178   0.685639],20.0000,0.0000,[185.28093   -72.921135    1.4566712],20.0000,6.0000,[ 262.35165  -160.26538     5.287119],20.0000,4.0000,[213.10764    -50.1055       0.25576147],20.0000,4.0000,[189.31866     16.588951     0.80686855],20.0000,4.0000
271,[177.07765   -34.112278    1.2567003],20.0000,6.0000,[178.46678     10.928822     0.62203115],20.0000,0.0000,[194.04114  -61.199097   1.077819],20.0000,0.0000,[157.35303    25.60706     0.4045488],20.0000,6.0000,[185.18192   -71.81109     1.5704701],20.0000,0.0000,[ 262.66626  -160.75114     5.287119],20.0000,4.0000,[213.67505    -49.987747     0.24999097],20.0000,4.0000,[189.6828      17.041569     0.81815857],20.0000,4.0000
272,[177.27959   -33.030178    1.3708601],20.0000,0.0000,[179.29309     11.649649     0.34162644],20.0000,6.0000,[194.42635    -60.166943     0.90313804],20.0000,6.0000,[158.29926     26.170326     0.52062804],20.0000,0.0000,[185.034     -70.71948     1.3473622],20.0000,6.0000,[ 262.9809   -161.23691     5.287119],20.0000,4.0000,[214.24242    -49.870426     0.24542993],20.0000,4.0000,[190.04654     17.49385      0.82842153],20.0000,4.0000
273,[177.39551   -31.939928    1.0880276],20.0000,6.0000,[180.27292     12.15215      0.45788637],20.0000,0.0000,[194.98384   -59.21647     1.0715722],20.0000,0.0000,[159.19421     26.803926     0.24025343],20.0000,6.0000,[185.11845   -69.6193      1.5011114],20.0000,0.0000,[ 263.2955   -161.72267     5.287119],20.0000,4.0000,[214.80971   -49.753338    0.2417177],20.0000,4.0000,[190.40958   17.946201   0.836993],20.0000,4.0000
274,[177.77403   -30.905924    1.2030774],20.0000,0.0000,[1.8120590e+02 1.2728262e+01 1.7748165e-01],20.0000,6.0000,[195.42227   -58.212257    0.8119883],20.0000,6.0000,[160.21983    27.204784    0.3565809],20.0000,0.0000,[185.08893   -68.52303     1.2434149],20.0000,6.0000,[ 263.6101   -162.20844     5.287119],20.0000,4.0000,[215.37695    -49.63636      0.23862396],20.0000,4.0000,[190.77199    18.398699    0.8439507],20.0000,4.0000
275,[178.06908   -29.849836    0.9219958],20.0000,6.0000,[182.25467     13.063896     0.29374158],20.0000,0.0000,[196.07628    -57.32814      0.93023354],20.0000,0.0000,[1.6120630e+02 2.7683632e+01 7.6256208e-02],20.0000,6.0000,[185.30673   -67.444214    1.3662094],20.0000,0.0000,[ 263.9247   -162.69421     5.287119],20.0000,4.0000,[215.94412    -49.519417     0.23599721],20.0000,4.0000,[191.13394     18.851315     0.84958184],20.0000,4.0000
276,[178.61281   -28.892244    1.0380791],20.0000,0.0000,[1.8326927e+02 1.3479806e+01 1.3336876e-02],20.0000,6.0000,[196.6513     -56.39533      0.64411134],20.0000,6.0000,[162.28362     27.911581     0.19255617],20.0000,6.0000,[185.4306    -66.35512     1.0854819],20.0000,6.0000,[ 264.23932  -163.17998     5.287119],20.0000,4.0000,[216.51125    -49.402466     0.23373415],20.0000,4.0000,[191.49556     19.303999     0.85417986],20.0000,4.0000
277,[179.07718    -27.898888     0.75770676],20.0000,6.0000,[1.8435878e+02 1.3639550e+01 1.2959680e-01],20.0000,6.0000,[197.43962   -55.627308    0.7557213],20.0000,0.0000,[163.33844    28.205374    0.4627257],20.0000,0.0000,[185.81415   -65.32334     1.1998597],20.0000,0.0000,[ 264.55396  -163.66574     5.287119],20.0000,4.0000,[217.07832    -49.285473     0.23176162],20.0000,4.0000,[191.85698     19.756704     0.85798556],20.0000,4.0000
278,[179.77025    -27.043163     0.87403476],20.0000,6.0000,[185.43001     13.866394     0.39974397],20.0000,0.0000,[198.16371    -54.80409      0.47115034],20.0000,6.0000,[164.30324     28.71662      0.20191903],20.0000,6.0000,[186.11407    -64.26878      0.91698766],20.0000,6.0000,[ 264.86856  -164.1515      5.287119],20.0000,4.0000,[217.64534    -49.16842      0.23002604],20.0000,4.0000,[192.21828     20.209393     0.86118144],20.0000,4.0000
279,[180.40436   -26.150484    1.1442617],20.0000,0.0000,[1.8642506e+02 1.4315907e+01 1.3893120e-01],20.0000,6.0000,[199.07057   -54.179504    0.5855954],20.0000,6.0000,[165.35727     29.010506     0.30203417],20.0000,6.0000,[186.66316   -63.31437     1.0319531],20.0000,0.0000,[ 265.18317  -164.63727     5.287119],20.0000,4.0000,[218.21233    -49.051296     0.22848696],20.0000,4.0000,[192.57953    20.662043    0.8639022],20.0000,4.0000
280,[180.83153   -25.145628    0.8834878],20.0000,6.0000,[187.4955     14.54287     0.2390454],20.0000,0.0000,[199.93231    -53.50394      0.85493624],20.0000,0.0000,[166.3872      29.374348     0.53560424],20.0000,0.0000,[187.13379    -62.323982     0.75077105],20.0000,6.0000,[ 265.49777  -165.12303     5.287119],20.0000,4.0000,[218.77925    -48.934093     0.22711305],20.0000,4.0000,[192.94075    21.11464     0.8662466],20.0000,4.0000
281,[181.4649     -24.253344     0.98361427],20.0000,6.0000,[188.54208    14.858488    6.2052507],20.0000,6.0000,[200.62816   -52.662495    0.5939863],20.0000,6.0000,[167.32654     29.930347     0.25160822],20.0000,6.0000,[187.83275    -61.47305      0.86680394],20.0000,0.0000,[ 265.8124   -165.60881     5.287119],20.0000,4.0000,[219.34616    -48.816807     0.22587956],20.0000,4.0000,[193.30197     21.56717      0.86828804],20.0000,4.0000
282,[182.0355    -23.321901    1.2171917],20.0000,0.0000,[1.8963956e+02 1.4891723e+01 1.4030304e-02],20.0000,6.0000,[201.4897     -51.987854     0.69411105],20.0000,0.0000,[168.36984     30.256107     0.34352908],20.0000,6.0000,[188.45963   -60.573376    0.5864031],20.0000,6.0000,[ 266.127    -166.09457     5.287119],20.0000,4.0000,[219.91301   -48.699432    0.2247666],20.0000,4.0000,[193.66322     22.01963      0.87008166],20.0000,4.0000
283,[182.41467   -22.298319    0.9331991],20.0000,6.0000,[190.72997     14.981155     0.26150918],20.0000,0.0000,[202.29088    -51.244137     0.37725273],20.0000,6.0000,[169.38893    30.648052    0.5683973],20.0000,0.0000,[189.28842    -59.848316     0.70272356],20.0000,0.0000,[ 266.44162  -166.58034     5.287119],20.0000,4.0000,[220.47984    -48.58197      0.22375788],20.0000,4.0000,[194.02452    22.47202     0.8716699],20.0000,4.0000
